ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I47F_1	I47F_2	I47F_3	logFC	logCPM	PValue	FDR
ENSG00000153234	NR4A2	4808	1.287613359	0.648256864	0.946766432	0.524133342	0.344501604	0.373445427	-1.18195247	-0.233225425	0.00627098	0.016509242
ENSG00000100505	TRIM9	8931	753.4571222	752.0427884	763.8301178	343.2025122	335.0852268	321.7854759	-1.18207912	9.293940494	4.50E-39	3.21E-37
ENSG00000129810	SGOL1	4344	0.948767738	0.777908237	0.999364567	0.471720008	0.516752406	0.186722713	-1.182223785	-0.425534418	0.008458711	0.021398143
ENSG00000072110	ACTN1	10831	91.89493233	99.50742869	98.14812009	43.86996071	43.06270049	40.58106969	-1.18278938	6.130202896	2.32E-23	7.35E-22
ENSG00000101444	AHCY	4777	170.7104237	169.4543444	163.1068169	73.01177452	75.96260367	72.57289457	-1.183532411	6.925277449	9.04E-20	2.21E-18
ENSG00000065809	FAM107B	9462	90.60731897	94.32137378	90.20580169	40.72516066	36.80425469	43.5063922	-1.18483844	6.23093715	1.81E-23	5.78E-22
ENSG00000226390	RP11-358D14.2	787	1.829766352	2.204073339	1.735738458	0.891026681	0.459335472	1.182577184	-1.18495062	0.506062763	0.000175147	0.000681936
ENSG00000264608	RP11-192H23.8	457	1.423151607	2.463376085	2.103925404	0.838613347	0.689003208	1.12033628	-1.185068114	0.595050102	0.00035811	0.001300709
ENSG00000130203	APOE	2237	1493.157112	1548.231869	1671.568733	702.024198	726.9558013	642.9485428	-1.185649419	10.32465788	6.42E-36	3.94E-34
ENSG00000184922	FMNL1	6426	1.761997228	2.268899026	1.262355242	0.786200013	0.516752406	0.995854471	-1.187372098	0.727035012	0.00051638	0.001815277
ENSG00000157103	SLC6A1	4967	189.3469328	187.2165824	185.5662206	87.47785475	83.82872363	75.31149437	-1.187899005	7.444832014	2.73E-33	1.53E-31
ENSG00000117676	RPS6KA1	5347	3.659532703	2.91715589	3.208486241	1.362746689	1.665091086	1.244818089	-1.188283758	1.365956812	9.23E-05	0.000379894
ENSG00000110697	PITPNM1	6693	28.46303214	32.67214597	29.66534819	13.47022688	14.12456576	12.19921727	-1.188770425	4.688216395	1.12E-13	1.62E-12
ENSG00000173898	SPTBN2	9586	168.0674279	179.6319771	174.5206122	75.16072122	78.60378263	75.31149437	-1.188795947	6.897178916	3.90E-22	1.14E-20
ENSG00000150967	ABCB9	12638	15.04474556	17.76223809	16.67360882	6.813733444	8.210621561	6.659776775	-1.189547207	3.472383666	2.26E-06	1.25E-05
ENSG00000187634	SAMD11	3191	0.609922117	1.166862356	1.367551512	0.262066671	0.401918538	0.746890853	-1.190180199	-0.433574363	0.015767375	0.036609377
ENSG00000196376	SLC35F1	4844	143.8738505	150.2659412	143.9610958	63.36772103	64.07729833	64.5438179	-1.190180797	6.716188234	6.06E-38	4.15E-36
ENSG00000127124	HIVEP3	19104	10.30090687	8.945944729	10.25663634	4.822026745	4.134019247	3.92117698	-1.19097854	3.11060428	8.47E-13	1.13E-11
ENSG00000227621	PHBP11	808	2.168611972	2.139247653	1.998729134	0.733786679	1.14833868	0.871372662	-1.191030764	0.545276392	2.35E-05	0.000109087
ENSG00000173295	FAM86B3P	4392	12.74059534	13.67821984	11.0982065	4.717200076	6.258445805	5.414958686	-1.193355901	3.17513143	3.60E-08	2.68E-07
ENSG00000127946	HIP1	13055	223.299264	222.6114072	224.9096257	104.4073617	98.47004179	90.18707053	-1.194165687	7.367403481	3.59E-34	2.08E-32
ENSG00000264462	MIR3648-1	179	0.677691241	0.972385297	0.631177621	0.104826668	0.401918538	0.497927235	-1.195308136	-0.4136856	0.019135549	0.043319415
ENSG00000156453	PCDH1	6693	12.46951884	13.8726969	12.99173937	7.285453451	5.339774861	4.419104215	-1.195744893	3.577138303	9.75E-14	1.42E-12
ENSG00000182240	BACE2	9606	39.10278463	38.96023755	40.34276962	17.34881361	17.45474793	16.8672851	-1.196002941	4.888606423	3.34E-19	7.84E-18
ENSG00000087510	TFAP2C	3103	5.963682924	7.195651195	7.416337048	3.406866722	3.157931369	2.365154369	-1.198131761	2.605801486	2.05E-10	2.07E-09
ENSG00000169499	PLEKHA2	4475	40.45816711	44.98902639	42.92007824	18.76397364	18.54566968	18.61003043	-1.198607479	4.905990366	2.10E-15	3.65E-14
ENSG00000123009	NME2P1	1105	16.80674279	16.85467848	14.8326741	6.604080107	7.521618353	6.970981297	-1.199450817	3.509439708	2.23E-07	1.47E-06
ENSG00000184144	CNTN2	10053	6.031452048	6.74187139	6.259178076	2.515840041	2.239260426	3.547731553	-1.200604462	2.204960837	2.55E-06	1.41E-05
ENSG00000145685	LHFPL2	11900	64.5839753	67.74284233	67.06262225	28.35561379	29.91422261	28.44409333	-1.201194606	5.562535767	2.11E-20	5.45E-19
ENSG00000225614	ZNF469	16464	3.388456207	3.954366873	3.524075051	1.729640028	1.837341888	1.12033628	-1.201357389	1.939197757	6.99E-05	0.000294875
ENSG00000113721	PDGFRB	7355	107.6851383	112.1484375	117.2412431	51.99402751	49.8378987	44.68896939	-1.201658986	6.51469365	6.03E-11	6.48E-10
ENSG00000213856	VDAC1P2	849	4.269454821	4.343320992	4.944224699	1.886880031	1.952175756	2.053949846	-1.206053398	1.817641153	9.33E-08	6.52E-07
ENSG00000271259	RP11-1109F11.5	539	0.745460366	1.037210983	1.262355242	0.419306673	0.229667736	0.684649949	-1.207883962	0.05188172	0.009611321	0.02387768
ENSG00000120915	EPHX2	4694	1.694228103	1.296513729	1.262355242	0.733786679	0.746420142	0.311204522	-1.208368427	1.231175348	0.001241228	0.003970694
ENSG00000109794	FAM149A	5085	6.641374166	7.908733746	6.469570617	3.354453388	2.468928162	3.236527031	-1.209099848	2.50189037	1.17E-08	9.33E-08
ENSG00000176055	MBLAC2	5674	16.80674279	15.298862	16.20022561	7.285453451	6.488113541	7.095463106	-1.20934734	3.435081865	1.20E-14	1.96E-13
ENSG00000229570	GAPDHP58	1005	1.558689855	0.777908237	0.525981351	0.366893339	0.516752406	0.311204522	-1.2096005	-0.256779281	0.010786111	0.026407375
ENSG00000163888	CAMK2N2	1360	5.08268431	4.01919256	5.207215374	2.044120033	1.779924954	2.365154369	-1.213269057	1.698435869	9.17E-08	6.42E-07
ENSG00000207652	MIR621	95	2.236381097	2.722678831	1.735738458	1.100680018	0.976087878	0.746890853	-1.214476454	0.774573581	2.85E-05	0.000129733
ENSG00000101265	RASSF2	10060	368.3251897	370.0250182	392.066499	182.7652963	160.020995	144.0876938	-1.214892404	8.210333426	3.44E-27	1.41E-25
ENSG00000123600	METTL8	10240	127.2704151	131.6609692	129.6018049	54.82434755	54.48867036	58.00852293	-1.215597177	6.333367558	7.06E-28	3.00E-26
ENSG00000249487	RP11-97O12.2	2468	4.404993069	3.759889814	3.839663862	1.729640028	1.607674152	1.804986229	-1.217136732	1.336766982	2.18E-08	1.68E-07
ENSG00000259394	RP11-244F12.1	951	3.9306092	4.602623737	3.839663862	1.991706699	1.665091086	1.618263515	-1.217314113	1.458136384	9.20E-08	6.43E-07
ENSG00000169220	RGS14	3486	0.203307372	0.064825686	0.157794405	0.104826668	0	0.062240904	-1.217616734	-1.361902764	0.375596896	0.498451786
ENSG00000122966	CIT	14372	2.439688469	1.555816475	1.893532863	0.786200013	0.976087878	0.746890853	-1.218093619	0.530810221	0.000210182	0.000804209
ENSG00000171004	HS6ST2	6085	242.4779262	257.0986724	265.4101897	112.7934952	115.1209527	100.7057834	-1.218800986	7.855992305	1.28E-35	7.80E-34
ENSG00000178997	EXD1	5506	1.15207511	0.388954119	0.894168297	0.209653337	0.401918538	0.435686331	-1.219296055	-0.677960429	0.019249462	0.043534417
ENSG00000152782	PANK1	5591	16.67120454	18.47532064	16.98919764	7.442693454	8.440289297	6.473054061	-1.2193055	3.769508247	7.96E-10	7.41E-09
ENSG00000102743	SLC25A15	1995	15.04474556	16.14159592	14.30669275	7.02338678	5.512025663	6.970981297	-1.219519234	3.395281773	1.50E-11	1.74E-10
ENSG00000204856	FAM216A	3090	16.40012804	19.1235775	18.77753423	7.599933456	7.636452221	8.091317577	-1.220752141	3.492379504	3.64E-17	7.25E-16
ENSG00000174137	FAM53A	4095	1.490920731	2.333724712	1.893532863	1.100680018	0.803837076	0.497927235	-1.22397962	0.494563519	0.000193599	0.000746282
ENSG00000204361	NXPE2	3242	0.745460366	1.231688042	0.736373891	0.366893339	0.401918538	0.373445427	-1.224532531	-0.40608438	0.010918637	0.026692744
ENSG00000182175	RGMA	7857	835.796608	871.6461799	878.1258654	403.6350865	362.5305212	339.5863746	-1.225298088	9.173189038	3.50E-36	2.18E-34
ENSG00000257896	RP11-210N13.1	1163	1.219844234	0.648256864	0.736373891	0.262066671	0.344501604	0.497927235	-1.226053583	-0.272601639	0.005889122	0.015617979
ENSG00000109107	ALDOC	2893	39.0350155	36.69133853	36.08232067	18.44949363	15.50257218	13.75523988	-1.227040545	5.843640242	1.13E-07	7.78E-07
ENSG00000154102	C16orf74	2406	4.066147448	5.704660407	5.996187401	2.88273338	1.952175756	1.867227133	-1.22778833	2.188044	1.06E-07	7.34E-07
ENSG00000035664	DAPK2	7037	6.370297669	7.714256687	5.47020605	2.935146714	3.043097501	2.302913464	-1.227790924	2.03973273	2.14E-08	1.65E-07
ENSG00000186340	THBS2	6544	124.8984958	137.9490608	139.9110394	59.85602764	58.16335413	53.65165962	-1.230016487	6.492718992	1.62E-21	4.53E-20
ENSG00000256576	RP13-977J11.2	1475	0.745460366	0.777908237	0.894168297	0.419306673	0.401918538	0.186722713	-1.230982391	-0.353007819	0.014356713	0.033751674
ENSG00000143479	DYRK3	4414	8.403371393	6.74187139	7.205944508	3.144800051	3.215348303	3.112045222	-1.235232858	2.516274449	7.06E-07	4.28E-06
ENSG00000080546	SESN1	6178	25.2778833	27.87504517	29.77054446	11.74058686	12.80397628	10.64319466	-1.23629706	4.311218015	4.06E-08	2.99E-07
ENSG00000219607	PPP1R3G	1735	1.626458979	1.426165102	2.419514214	0.576546676	0.976087878	0.809131758	-1.237398549	0.816799128	7.51E-05	0.000314732
ENSG00000189007	ADAT2	8684	35.1044063	37.08029265	35.45114305	14.46608023	14.92840284	16.24487606	-1.237925227	4.461499714	5.12E-09	4.29E-08
ENSG00000180230	NACAP2	623	2.304150221	1.555816475	1.840934728	0.838613347	0.86125401	0.684649949	-1.2387263	0.388445071	4.79E-05	0.000209009
ENSG00000113328	CCNG1	2858	97.85861526	102.748713	110.5086818	39.93896065	45.93354719	45.87154657	-1.24051845	6.265857643	9.95E-21	2.63E-19
ENSG00000170522	ELOVL6	9356	58.6880615	56.07421877	64.32751922	24.79150707	27.38787751	23.52706188	-1.24206678	5.563415328	1.03E-08	8.31E-08
ENSG00000267534	S1PR2	1171	1.15207511	1.296513729	1.104560837	0.576546676	0.401918538	0.497927235	-1.24265016	0.020460095	0.000490606	0.001732289
ENSG00000216866	RPS2P55	1238	22.22827272	28.45847635	25.24710485	10.06336016	11.13888519	10.89215828	-1.24277691	4.147362227	3.07E-11	3.42E-10
ENSG00000262454	RP11-65J21.3	769	1.558689855	1.037210983	0.736373891	0.524133342	0.401918538	0.435686331	-1.24318682	-0.358417844	0.002584544	0.007587353
ENSG00000247626	MARS2	3026	18.29766352	19.44770593	21.14445031	8.64820014	8.382872363	7.842353959	-1.243378747	3.908607831	1.66E-20	4.32E-19
ENSG00000184178	SCFD2	3431	28.80187776	28.32882498	28.61338549	12.5792002	12.40205774	11.14112189	-1.245200919	4.305802172	9.01E-18	1.87E-16
ENSG00000163697	APBB2	18559	178.1650274	173.1494085	184.6720523	78.3579346	76.47935608	71.20359468	-1.245349264	7.227995958	1.18E-26	4.69E-25
ENSG00000123983	ACSL3	7536	263.147509	255.6076816	263.2536661	115.5714019	112.4797737	101.6393969	-1.245638705	7.640696358	3.45E-38	2.38E-36
ENSG00000006638	TBXA2R	3461	1.016536862	0.972385297	0.894168297	0.524133342	0.28708467	0.373445427	-1.245886818	0.231033974	0.002137438	0.006422442
ENSG00000140939	NOL3	2990	18.09435615	19.18840319	18.51454355	8.490960137	7.579035287	7.406667628	-1.246960537	4.093671884	4.49E-09	3.80E-08
ENSG00000138435	CHRNA1	3392	0.406614745	0.324128432	0.631177621	0.209653337	0.114833868	0.248963618	-1.247116851	0.164367162	0.078830877	0.143384866
ENSG00000167994	RAB3IL1	3514	5.8959138	6.677045704	6.522168752	2.411013372	2.698595898	2.925322509	-1.250172347	2.357845496	6.24E-06	3.23E-05
ENSG00000144791	LIMD1	12662	35.1044063	35.8486046	32.9790307	14.5709069	15.10065364	13.94196259	-1.251145579	4.418599329	1.90E-20	4.90E-19
ENSG00000104953	TLE6	3062	4.811607814	3.8247155	4.050056402	2.463426707	1.665091086	1.12033628	-1.252205407	1.306807719	1.01E-05	5.04E-05
ENSG00000086062	B4GALT1	5057	4.337223945	4.01919256	4.523439618	2.201360036	1.492840284	1.68050442	-1.253668423	1.859182943	8.02E-05	0.000334385
ENSG00000166387	PPFIBP2	7637	16.53566629	18.60497201	16.46321628	6.761320109	7.349367551	7.531149437	-1.253803498	3.383684773	1.81E-15	3.15E-14
ENSG00000184640	41891	12078	341.4886165	329.6386156	332.2624194	151.7890158	136.8245537	131.6395129	-1.255132534	7.802897617	1.32E-36	8.29E-35
ENSG00000175602	CCDC85B	1230	52.72437858	59.89893427	57.01637844	23.84806705	23.3112752	23.9005073	-1.255344998	5.252128588	2.47E-22	7.29E-21
ENSG00000176170	SPHK1	4503	1.423151607	0.90755961	0.999364567	0.366893339	0.516752406	0.497927235	-1.256108332	-0.092740011	0.004756223	0.012995867
ENSG00000258011	HMGA1P3	323	1.558689855	2.657853144	1.577944053	0.733786679	0.803837076	0.871372662	-1.256195411	0.347839531	0.000174938	0.000681553
ENSG00000133315	MACROD1	2202	37.3407874	42.78495305	37.97585354	16.51020027	16.36382619	16.49383968	-1.257742253	4.624833822	2.96E-18	6.45E-17
ENSG00000088325	TPX2	3586	11.99513497	11.99275199	12.04497294	4.664786742	5.052690191	5.352717782	-1.258301613	3.057485628	2.51E-09	2.20E-08
ENSG00000166228	PCBD1	1608	28.66633951	25.99510026	26.8250489	10.95438684	11.59822067	11.45232642	-1.260384122	4.503707174	6.11E-11	6.58E-10
ENSG00000226403	RP11-31F19.1	471	1.016536862	1.490990788	0.315588811	0.209653337	0.746420142	0.186722713	-1.261486793	0.159430265	0.0190852	0.043248028
ENSG00000060138	YBX3	4314	66.68481815	68.97453038	68.95615511	27.83148045	28.01946379	29.5021887	-1.261623362	5.525240113	1.78E-19	4.27E-18
ENSG00000129667	RHBDF2	7584	0.203307372	0.388954119	0.525981351	0.052413334	0.229667736	0.186722713	-1.263521604	-1.378503764	0.145138941	0.235780029
ENSG00000137804	NUSAP1	3162	7.115758035	6.028788839	6.416972482	2.987560048	3.100514435	1.991708942	-1.264632021	2.008996775	1.07E-08	8.60E-08
ENSG00000223467	CALM1P1	432	1.219844234	1.10203667	0.894168297	0.576546676	0.401918538	0.311204522	-1.267702681	-0.107467812	0.00135018	0.004271196
ENSG00000117598	LPPR5	6691	18.90758563	19.77183437	20.93405777	8.386133469	8.612540099	7.71787215	-1.269449061	4.300663515	3.52E-14	5.43E-13
ENSG00000168461	RAB31	5739	461.6432736	478.5432173	508.3083776	208.5526567	198.8348424	193.1957674	-1.270072563	8.534827407	2.10E-32	1.12E-30
ENSG00000133863	TEX15	11650	20.80512111	16.40089867	17.93596407	8.805440143	6.832615145	7.15770401	-1.271623791	3.864686794	2.74E-07	1.77E-06
ENSG00000239672	NME1	3147	38.28955514	39.93262285	36.76609643	16.45778693	14.98581977	16.05815334	-1.2740712	4.648843501	1.49E-24	5.10E-23
ENSG00000164182	NDUFAF2	1129	9.894292124	8.168036492	8.889084831	4.035826732	3.157931369	3.92117698	-1.274494332	2.600143747	1.57E-10	1.61E-09
ENSG00000248641	HMGA1P2	323	1.355382483	1.296513729	1.262355242	0.366893339	0.631586274	0.622409044	-1.274915712	-0.026672725	0.000321862	0.001179734
ENSG00000148604	RGR	3190	25.75226717	27.55091674	22.0386186	12.47437354	10.33504812	8.215799386	-1.275576894	4.281768891	1.70E-09	1.52E-08
ENSG00000162746	FCRLB	2585	1.761997228	1.81511922	1.577944053	0.838613347	0.631586274	0.622409044	-1.276391277	0.431022308	0.000135581	0.000540236
ENSG00000076706	MCAM	6491	104.7032968	107.092034	107.1949993	45.96649408	43.4072021	42.0748514	-1.278387068	6.10845742	3.04E-33	1.69E-31
ENSG00000087088	BAX	2773	85.93124941	88.09810788	90.15320355	34.75004056	39.33059978	34.79266558	-1.278870856	5.98068071	2.50E-19	5.94E-18
ENSG00000163121	NEURL3	2817	0.948767738	1.037210983	1.209757107	0.314480005	0.631586274	0.373445427	-1.279271339	0.125158731	0.001545706	0.00482171
ENSG00000242527	RP11-159H22.1	278	0.948767738	0.648256864	1.051962702	0.314480005	0.28708467	0.497927235	-1.279412328	-0.452719755	0.004489056	0.012341046
ENSG00000184992	BRI3BP	6645	20.19519899	18.79944907	18.35674915	9.172333482	7.004865947	7.344426724	-1.280086596	3.729801142	3.84E-17	7.60E-16
ENSG00000138744	NAAA	5140	6.438066793	7.584605314	6.259178076	2.777906712	2.985680567	2.551877082	-1.280886101	2.433880574	3.79E-08	2.81E-07
ENSG00000165480	SKA3	3492	1.558689855	1.620642161	1.946130998	0.786200013	0.746420142	0.56016814	-1.283791389	0.107803877	3.00E-05	0.000136265
ENSG00000143228	NUF2	3167	2.304150221	3.306110009	1.472747783	0.733786679	1.14833868	0.995854471	-1.285306279	0.487076432	0.000164715	0.00064528
ENSG00000263535	AK4P1	666	17.01005016	17.63258671	18.67233796	7.704760125	7.291950617	6.846499488	-1.286176771	3.427870185	8.80E-07	5.23E-06
ENSG00000176769	TCERG1L	5243	1.423151607	1.037210983	1.577944053	0.576546676	0.57416934	0.497927235	-1.286769989	-0.632967378	0.000690932	0.002356806
ENSG00000121753	BAI2	7794	481.9740109	530.4037665	524.8767901	221.8656436	206.7583793	201.3493259	-1.286906503	8.455573307	6.49E-24	2.14E-22
ENSG00000262691	CTC-277H1.7	2676	1.490920731	1.944770593	1.314953377	0.891026681	0.516752406	0.497927235	-1.28709651	0.287191922	0.002074514	0.006257913
ENSG00000101363	MANBAL	2077	63.36413107	64.04777821	63.90673414	26.15425376	26.12470497	26.07893896	-1.287592926	5.571149717	3.30E-18	7.15E-17
ENSG00000183929	DUSP5P1	1437	1.15207511	1.620642161	0.788972026	0.419306673	0.746420142	0.248963618	-1.290149695	-0.263376984	0.002199707	0.006581585
ENSG00000066279	ASPM	11153	3.727301828	4.084018246	3.892261997	1.782053362	1.952175756	0.995854471	-1.290455073	1.401736821	1.77E-07	1.18E-06
ENSG00000167972	ABCA3	7767	215.9124295	231.9463061	224.1206536	99.11361494	94.04893788	81.47334391	-1.290466412	7.215739771	1.43E-21	4.03E-20
ENSG00000197149	RP11-452G18.2	1753	3.862840076	4.797100797	4.102654537	1.782053362	1.607674152	1.804986229	-1.292789299	1.587079404	3.46E-07	2.19E-06
ENSG00000094804	CDC6	3558	3.659532703	3.954366873	3.681869457	1.991706699	1.43542335	1.12033628	-1.294948001	1.354913937	4.52E-06	2.40E-05
ENSG00000131019	ULBP3	983	2.981841462	2.852330204	2.9980937	1.205506686	1.550257218	0.809131758	-1.29564252	1.054600242	2.44E-06	1.35E-05
ENSG00000163931	TKT	6993	240.6481598	251.9774432	251.3664876	102.101175	96.34561524	104.5024785	-1.296226413	7.564020317	3.21E-21	8.75E-20
ENSG00000142686	C1orf216	3792	27.10764966	22.10555908	24.14254401	10.4302535	9.244126372	10.08302652	-1.299718028	3.986361982	2.84E-20	7.25E-19
ENSG00000157985	AGAP1	14615	153.429297	160.7028767	157.4262183	68.29457444	62.87154272	60.3114364	-1.299812109	6.745661643	5.54E-23	1.70E-21
ENSG00000225267	RPL8P2	501	1.016536862	1.555816475	1.104560837	0.733786679	0.401918538	0.311204522	-1.3009009	0.012829068	0.000848138	0.002822881
ENSG00000125454	SLC25A19	2721	6.302528545	7.714256687	6.153981806	2.777906712	2.8708467	2.489636177	-1.301542834	2.159190569	2.47E-11	2.79E-10
ENSG00000140280	LYSMD2	2634	8.335602269	7.519779627	7.994916534	3.144800051	2.985680567	3.547731553	-1.302270146	2.526349888	4.25E-14	6.46E-13
ENSG00000003989	SLC7A2	8036	52.52107121	55.16665916	57.01637844	25.89218709	19.29208982	21.47311203	-1.303785496	4.803497067	1.14E-18	2.56E-17
ENSG00000261373	VPS9D1-AS1	1482	7.115758035	7.84390806	5.996187401	2.88273338	2.756012832	2.8008407	-1.305101677	2.149747535	5.94E-09	4.93E-08
ENSG00000204604	ZNF468	8892	5.760375552	6.806697077	5.996187401	2.358600038	2.641178964	2.489636177	-1.30780814	1.845606776	9.98E-12	1.19E-10
ENSG00000102383	ZDHHC15	11321	35.17217543	37.98785226	38.50183489	15.61917359	14.58390123	14.87557616	-1.308317903	4.657049187	7.86E-28	3.33E-26
ENSG00000102760	RGCC	1026	22.29604184	19.31805456	20.93405777	9.119920148	8.325455429	7.780113055	-1.308766838	3.500205577	0.00016939	0.000662091
ENSG00000110436	SLC1A2	15956	245.120922	246.2727828	277.2973682	107.8142284	104.0969013	98.02942449	-1.310350536	7.548722413	4.89E-06	2.58E-05
ENSG00000137807	KIF23	6379	4.540531317	5.445357661	5.049420969	2.044120033	1.837341888	2.178431655	-1.310417539	1.738560101	2.09E-08	1.61E-07
ENSG00000091127	PUS7	4403	34.08786944	33.38522852	35.81933	13.31298688	14.12456576	14.19092621	-1.312628778	4.523555381	2.55E-31	1.30E-29
ENSG00000116396	KCNC4	8150	37.20524915	39.60849442	37.87065727	17.08674694	15.84707378	13.07058993	-1.314123783	4.85566067	1.36E-25	4.96E-24
ENSG00000166963	MAP1A	10644	300.4882964	316.1548728	309.6452213	132.0291888	129.2455184	111.0377735	-1.314637795	7.814927724	1.45E-24	4.95E-23
ENSG00000175643	RMI2	2449	2.914072338	2.398550398	1.735738458	0.995853349	0.746420142	1.058095375	-1.314660209	0.536029601	0.000185245	0.000717
ENSG00000070601	FRMPD1	6638	1.490920731	3.176458636	2.945495565	1.362746689	0.746420142	0.933613567	-1.315507171	0.630429559	9.25E-05	0.000380319
ENSG00000131477	RAMP2	1142	8.335602269	9.529375907	8.25790721	2.88273338	4.248853115	3.36100884	-1.315990988	2.51840536	1.54E-11	1.79E-10
ENSG00000232203	SLC25A6P2	876	0.745460366	1.10203667	1.420149648	0.366893339	0.631586274	0.311204522	-1.316500431	-0.219127572	0.010324873	0.025416879
ENSG00000166068	SPRED1	8620	228.0431027	241.0867279	240.5838699	99.89981495	89.85750169	94.79289746	-1.318394589	7.534384452	2.22E-37	1.45E-35
ENSG00000129437	KLK14	1151	2.710764966	1.81511922	2.472112349	0.838613347	1.320589482	0.622409044	-1.3195785	0.683722401	1.07E-05	5.30E-05
ENSG00000136997	MYC	2353	3.795070952	3.954366873	3.524075051	1.677226694	1.492840284	1.307058993	-1.319890911	1.51297852	1.64E-06	9.33E-06
ENSG00000254919	RP11-698N11.2	903	13.14721008	14.39130239	13.20213191	5.660640092	5.913944201	4.668067833	-1.320996356	3.52536178	4.85E-18	1.03E-16
ENSG00000171992	SYNPO	4933	26.42995841	19.18840319	18.8827305	8.595786806	7.464201419	9.709581092	-1.322469872	3.993886934	3.74E-08	2.77E-07
ENSG00000197415	VEPH1	6795	65.1261283	65.60359468	70.11331408	28.93216047	26.1821219	25.14532539	-1.322506959	5.694891528	2.37E-24	7.98E-23
ENSG00000170727	NA	3180	4.066147448	4.861926483	4.786430294	1.834466696	1.837341888	1.804986229	-1.322989091	1.606159859	1.58E-07	1.06E-06
ENSG00000100399	CHADL	2590	5.014915186	4.278495305	3.734467592	1.991706699	1.665091086	1.493781706	-1.323120391	1.85445566	1.04E-06	6.12E-06
ENSG00000070808	CAMK2A	6821	1.490920731	1.10203667	1.157158972	0.471720008	0.631586274	0.373445427	-1.323558622	-0.50783743	0.008653115	0.021815482
ENSG00000134574	DDB2	1836	73.19065407	76.49431	76.37249216	29.24664047	29.45488714	31.61837945	-1.323624871	5.713062108	8.19E-11	8.67E-10
ENSG00000152256	PDK1	5656	33.81679295	38.63610912	37.39727405	13.88953356	14.3542335	15.56022611	-1.32760202	4.565658365	3.08E-20	7.84E-19
ENSG00000150995	ITPR1	13090	31.98702659	32.28319185	33.61020833	13.52264022	13.83748109	11.57680823	-1.327964652	4.254570161	1.02E-24	3.53E-23
ENSG00000128536	CDHR3	10069	40.79701273	35.71895323	35.92452627	15.67158692	14.81356897	14.25316712	-1.327980775	4.513781153	1.86E-14	2.95E-13
ENSG00000103253	HAGHL	4635	44.65985281	48.16548503	42.02590994	17.92536029	18.71792048	16.92952601	-1.329862159	4.960643249	1.06E-29	4.99E-28
ENSG00000180834	MAP6D1	2778	19.72081512	22.36486182	21.93342233	8.124066798	8.095787693	9.273894761	-1.330691529	3.890405573	1.10E-19	2.68E-18
ENSG00000102780	DGKH	18886	66.34597253	62.23265899	65.48467819	27.09769377	24.40219695	25.58101172	-1.331501853	5.363873137	6.59E-21	1.76E-19
ENSG00000182256	GABRG3	4011	0.880998614	0.90755961	0.841570162	0.366893339	0.344501604	0.311204522	-1.334483468	0.946491497	0.001476441	0.004624472
ENSG00000141753	IGFBP4	2397	5.218222559	4.797100797	5.78579486	2.096533367	2.29667736	1.867227133	-1.334732224	1.950610825	6.86E-11	7.33E-10
ENSG00000227811	FAM212B-AS1	2352	1.355382483	1.296513729	1.262355242	0.576546676	0.57416934	0.373445427	-1.334931036	0.087940678	0.001495373	0.004677513
ENSG00000150687	PRSS23	9610	32.52917959	39.60849442	38.18624608	15.40952025	14.41165043	13.87972169	-1.335233707	4.141635012	2.94E-26	1.13E-24
ENSG00000072864	NDE1	8018	28.25972477	27.09713693	26.87764703	10.79714684	10.85180052	10.89215828	-1.336471296	4.178558078	2.81E-25	1.01E-23
ENSG00000079215	SLC1A3	5618	1238.887358	1327.111453	1371.86456	527.7498619	530.5324701	500.6035944	-1.336889451	9.781472608	6.36E-40	4.77E-38
ENSG00000270906	RP11-475J5.6	1374	0.880998614	0.713082551	0.631177621	0.262066671	0.114833868	0.497927235	-1.33780691	-0.570448233	0.010471039	0.025707868
ENSG00000131981	LGALS3	1799	38.22178601	36.10790735	40.18497521	14.99021358	16.47866006	13.81748078	-1.337885022	5.267125439	8.06E-08	5.69E-07
ENSG00000196183	RPS2P4	1745	8.538909641	11.40932081	10.99301023	4.1406534	3.445016039	4.668067833	-1.338144968	2.84670322	1.00E-08	8.09E-08
ENSG00000197852	FAM212B	5270	267.1458874	274.147828	259.308806	112.0597085	110.9295165	93.29911575	-1.339651128	7.518746915	1.58E-09	1.41E-08
ENSG00000174721	FGFBP3	2543	30.90272061	25.73579752	25.24710485	12.2647202	11.13888519	8.900449334	-1.340009558	4.89712053	2.45E-05	0.000113439
ENSG00000055118	KCNH2	7002	52.65660946	55.03700779	54.80725677	24.73909373	20.89976397	18.42330771	-1.341071032	5.139629179	3.62E-16	6.69E-15
ENSG00000137809	ITGA11	5653	5.353760807	6.677045704	6.206579941	2.306186704	2.698595898	2.178431655	-1.341830881	2.288612316	2.65E-07	1.72E-06
ENSG00000115183	TANC1	12138	97.65530788	100.4149883	90.20580169	38.15690728	38.98609818	36.47317	-1.342208903	6.050169501	5.79E-39	4.06E-37
ENSG00000117013	KCNQ4	4480	14.70589994	17.37328397	16.62101069	6.079946765	6.890032079	6.224090444	-1.343748457	4.133360652	1.14E-16	2.19E-15
ENSG00000248795	RP11-173E2.1	1237	3.252917959	3.565412754	3.366280646	1.153093352	1.665091086	1.182577184	-1.344239178	1.380476923	2.02E-06	1.14E-05
